Code Module,Code Presentation,Highest Education,Num Prev Attempts,Studied Credits,Disability,Forum Ng,Homepage,OU Content,Quiz,Resource,Subpage,Url,Clicks 1Q,Clicks 2Q,Clicks 3Q,Clicks 4Q,Clicks Before Start,Num Past Deadline,Total Weighted Score,Total Weights,Num Banked,Fail?,IMD > 50%
AAA,2013J,HE Qualification,0,60,N,13.0,401.0,832.0,0.0,3.0,119.0,78.0,521.0,377.0,412.0,60.0,95.0,0.0,77.0,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,Y,58.0,95.0,193.0,0.0,31.0,55.0,5.0,117.0,83.0,65.0,95.0,77.0,2.0,49.1,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,120,N,88.0,64.0,66.0,0.0,13.0,50.0,11.0,32.0,31.0,97.0,79.0,53.0,0.0,53.7,100.0,0.0,Yes,1
AAA,2013J,Lower Than A Level,0,180,N,43.0,121.0,408.0,0.0,11.0,76.0,15.0,374.0,143.0,87.0,30.0,43.0,1.0,67.4,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,1037.0,660.0,465.0,0.0,18.0,112.0,49.0,716.0,199.0,470.0,583.0,374.0,1.0,87.3,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,208.0,483.0,1322.0,0.0,14.0,179.0,111.0,761.0,502.0,536.0,534.0,0.0,2.0,73.0,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,60.0,282.0,637.0,0.0,13.0,66.0,3.0,468.0,144.0,196.0,179.0,75.0,0.0,67.0,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,19.0,147.0,248.0,0.0,4.0,88.0,37.0,259.0,51.0,168.0,59.0,6.0,1.0,76.3,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,120,N,9.0,67.0,46.0,0.0,5.0,28.0,9.0,64.0,41.0,31.0,28.0,0.0,2.0,68.9,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,N,66.0,328.0,429.0,0.0,12.0,71.0,4.0,351.0,140.0,172.0,97.0,150.0,2.0,68.8,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,224.0,174.0,200.0,0.0,13.0,52.0,8.0,321.0,44.0,119.0,124.0,63.0,2.0,63.7,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,167.0,182.0,445.0,0.0,13.0,58.0,10.0,278.0,94.0,51.0,331.0,121.0,0.0,61.90000000000001,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,51.0,112.0,171.0,0.0,8.0,20.0,1.0,149.0,87.0,76.0,19.0,32.0,0.0,43.5,100.0,0.0,Yes,1
AAA,2013J,A Level or Equivalent,0,120,N,1228.0,692.0,898.0,0.0,24.0,129.0,25.0,681.0,404.0,584.0,1274.0,60.0,3.0,69.1,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,119.0,179.0,465.0,0.0,10.0,98.0,3.0,335.0,80.0,110.0,329.0,22.0,0.0,74.8,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,180,N,82.0,281.0,517.0,0.0,19.0,92.0,2.0,412.0,128.0,202.0,228.0,26.0,2.0,61.1,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,240,N,61.0,300.0,713.0,0.0,12.0,81.0,3.0,511.0,231.0,415.0,14.0,12.0,0.0,45.0,100.0,0.0,Yes,1
AAA,2013J,Lower Than A Level,0,60,N,180.0,240.0,392.0,0.0,19.0,89.0,33.0,494.0,126.0,77.0,127.0,131.0,2.0,67.0,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,74.0,343.0,887.0,0.0,7.0,78.0,55.0,801.0,297.0,119.0,64.0,164.0,0.0,70.7,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,120,N,23.0,95.0,260.0,0.0,19.0,106.0,6.0,276.0,50.0,6.0,16.0,161.0,0.0,41.6,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,N,316.0,353.0,556.0,0.0,18.0,104.0,41.0,312.0,200.0,155.0,525.0,196.0,1.0,77.3,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,N,44.0,220.0,469.0,0.0,14.0,57.0,3.0,288.0,96.0,171.0,223.0,29.0,2.0,76.0,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,Y,60.0,67.0,161.0,0.0,7.0,42.0,3.0,238.0,81.0,23.0,0.0,0.0,3.0,37.6,50.0,0.0,Yes,0
AAA,2013J,A Level or Equivalent,0,60,N,41.0,63.0,270.0,0.0,8.0,28.0,1.0,123.0,109.0,99.0,80.0,0.0,0.0,58.3,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,150,N,247.0,108.0,234.0,0.0,12.0,36.0,5.0,159.0,73.0,143.0,157.0,114.0,0.0,61.0,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,135.0,171.0,348.0,0.0,15.0,58.0,12.0,212.0,81.0,79.0,358.0,9.0,1.0,70.0,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,160.0,289.0,702.0,0.0,2.0,52.0,24.0,460.0,300.0,353.0,80.0,48.0,0.0,86.9,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,727.0,710.0,1004.0,0.0,24.0,269.0,98.0,652.0,410.0,584.0,745.0,441.0,0.0,70.0,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,120,N,71.0,200.0,585.0,0.0,4.0,30.0,6.0,544.0,190.0,110.0,57.0,0.0,1.0,65.0,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,16.0,240.0,655.0,0.0,4.0,63.0,5.0,447.0,147.0,132.0,225.0,47.0,0.0,72.6,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,554.0,208.0,318.0,0.0,2.0,47.0,0.0,667.0,89.0,156.0,153.0,64.0,0.0,69.89999999999999,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,120,N,58.0,106.0,284.0,0.0,8.0,62.0,3.0,261.0,79.0,118.0,44.0,19.0,1.0,73.2,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,120,N,389.0,610.0,979.0,0.0,16.0,219.0,111.0,1039.0,356.0,257.0,388.0,288.0,0.0,81.0,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,87.0,172.0,568.0,0.0,5.0,69.0,3.0,473.0,236.0,77.0,19.0,105.0,1.0,73.0,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,120,N,6.0,63.0,104.0,0.0,8.0,42.0,1.0,57.0,19.0,12.0,104.0,32.0,0.0,58.0,100.0,0.0,Yes,1
AAA,2013J,HE Qualification,0,120,N,7.0,113.0,605.0,0.0,10.0,38.0,2.0,267.0,22.0,70.0,419.0,2.0,1.0,73.7,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,120,N,326.0,341.0,530.0,0.0,12.0,60.0,1.0,717.0,126.0,67.0,255.0,106.0,1.0,70.6,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,36.0,54.0,77.0,0.0,2.0,25.0,0.0,105.0,10.0,58.0,21.0,0.0,0.0,16.0,40.0,0.0,Yes,0
AAA,2013J,A Level or Equivalent,0,120,N,3436.0,1907.0,1501.0,0.0,51.0,150.0,7.0,2208.0,1350.0,1600.0,1804.0,105.0,0.0,82.39999999999998,100.0,0.0,No,1
AAA,2013J,Post Graduate Qualification,0,60,N,216.0,133.0,224.0,0.0,8.0,21.0,3.0,311.0,107.0,73.0,54.0,60.0,0.0,73.4,100.0,0.0,No,1
AAA,2013J,Post Graduate Qualification,0,60,N,65.0,80.0,232.0,0.0,3.0,23.0,3.0,305.0,27.0,0.0,0.0,74.0,0.0,18.6,30.0,0.0,Yes,1
AAA,2013J,HE Qualification,0,120,N,542.0,449.0,1745.0,0.0,33.0,181.0,112.0,1179.0,374.0,676.0,732.0,103.0,1.0,66.3,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,1637.0,1300.0,2138.0,0.0,59.0,360.0,144.0,1037.0,1139.0,1610.0,1448.0,446.0,1.0,80.7,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,2096.0,1148.0,455.0,0.0,15.0,208.0,77.0,1514.0,800.0,662.0,710.0,321.0,0.0,70.2,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,2624.0,1957.0,1959.0,0.0,40.0,482.0,210.0,2465.0,1870.0,1585.0,938.0,430.0,0.0,81.5,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,341.0,714.0,1510.0,0.0,25.0,260.0,141.0,1002.0,361.0,436.0,928.0,277.0,1.0,78.0,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,856.0,264.0,135.0,0.0,11.0,63.0,28.0,465.0,340.0,239.0,191.0,122.0,0.0,60.3,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,20.0,326.0,693.0,0.0,16.0,118.0,43.0,333.0,326.0,220.0,311.0,26.0,1.0,77.19999999999997,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,99.0,156.0,569.0,0.0,6.0,33.0,3.0,278.0,161.0,242.0,146.0,43.0,3.0,73.4,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,483.0,592.0,1697.0,0.0,29.0,186.0,96.0,978.0,515.0,588.0,799.0,218.0,0.0,67.19999999999999,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,2734.0,1150.0,1539.0,0.0,126.0,280.0,126.0,2240.0,1333.0,971.0,957.0,487.0,1.0,56.5,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,131.0,404.0,1268.0,0.0,20.0,51.0,2.0,580.0,400.0,601.0,227.0,88.0,0.0,69.9,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,286.0,409.0,758.0,0.0,23.0,183.0,30.0,835.0,190.0,313.0,177.0,180.0,2.0,81.2,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,108.0,49.0,65.0,0.0,3.0,15.0,0.0,162.0,21.0,0.0,0.0,57.0,2.0,9.5,30.0,0.0,Yes,1
AAA,2013J,HE Qualification,0,60,N,147.0,221.0,478.0,0.0,14.0,40.0,6.0,384.0,175.0,154.0,95.0,102.0,5.0,75.0,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,N,264.0,406.0,997.0,0.0,26.0,109.0,88.0,840.0,593.0,258.0,173.0,43.0,2.0,17.8,30.0,0.0,Yes,0
AAA,2013J,HE Qualification,0,120,N,1184.0,832.0,1174.0,0.0,33.0,123.0,84.0,1201.0,605.0,720.0,768.0,166.0,0.0,80.9,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,Y,224.0,243.0,380.0,0.0,8.0,59.0,20.0,354.0,170.0,268.0,147.0,0.0,2.0,62.2,100.0,0.0,Yes,0
AAA,2013J,A Level or Equivalent,0,60,N,835.0,568.0,1869.0,0.0,14.0,134.0,64.0,1298.0,436.0,1066.0,529.0,164.0,4.0,60.2,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,2340.0,607.0,1020.0,0.0,13.0,125.0,84.0,1753.0,833.0,877.0,639.0,100.0,1.0,72.2,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,118.0,92.0,440.0,0.0,17.0,54.0,1.0,453.0,149.0,85.0,36.0,0.0,0.0,77.9,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,131.0,203.0,571.0,0.0,11.0,57.0,3.0,678.0,202.0,5.0,0.0,113.0,1.0,22.5,30.0,0.0,Yes,1
AAA,2013J,A Level or Equivalent,0,60,N,2774.0,1078.0,1615.0,0.0,91.0,283.0,159.0,1862.0,1426.0,1259.0,739.0,739.0,0.0,84.9,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,2630.0,1093.0,1109.0,0.0,12.0,135.0,71.0,1552.0,1319.0,891.0,809.0,490.0,0.0,85.3,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,728.0,611.0,1054.0,0.0,55.0,190.0,114.0,752.0,429.0,671.0,731.0,173.0,0.0,77.5,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,258.0,220.0,1005.0,0.0,48.0,191.0,30.0,779.0,439.0,251.0,235.0,55.0,0.0,84.0,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,1853.0,1220.0,3745.0,0.0,79.0,131.0,26.0,2528.0,1263.0,1050.0,1666.0,550.0,3.0,67.5,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,355.0,231.0,744.0,0.0,12.0,61.0,34.0,631.0,157.0,324.0,307.0,24.0,2.0,76.7,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,22.0,86.0,291.0,0.0,11.0,44.0,5.0,206.0,84.0,94.0,10.0,65.0,0.0,77.8,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,3591.0,1475.0,1155.0,0.0,26.0,210.0,60.0,1616.0,1297.0,1512.0,1958.0,135.0,0.0,69.1,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,300,Y,3333.0,1403.0,1099.0,0.0,17.0,105.0,4.0,1128.0,1677.0,1765.0,1148.0,257.0,0.0,62.8,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,662.0,383.0,591.0,0.0,25.0,79.0,9.0,736.0,191.0,347.0,413.0,67.0,2.0,71.2,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,Y,69.0,226.0,492.0,0.0,9.0,89.0,45.0,446.0,90.0,256.0,135.0,4.0,1.0,73.19999999999997,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,154.0,426.0,3562.0,0.0,15.0,104.0,18.0,771.0,526.0,2608.0,97.0,292.0,0.0,69.7,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,542.0,481.0,830.0,0.0,10.0,87.0,34.0,674.0,374.0,385.0,311.0,248.0,0.0,71.2,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,120,Y,77.0,142.0,192.0,0.0,6.0,43.0,10.0,228.0,19.0,41.0,81.0,101.0,2.0,54.9,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,120,N,13.0,245.0,834.0,0.0,16.0,88.0,11.0,154.0,270.0,315.0,266.0,211.0,0.0,50.3,80.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,Y,91.0,312.0,719.0,0.0,12.0,169.0,80.0,372.0,209.0,383.0,398.0,39.0,0.0,75.6,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,88.0,133.0,231.0,0.0,15.0,47.0,5.0,321.0,105.0,35.0,22.0,36.0,0.0,79.1,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,174.0,416.0,871.0,0.0,55.0,195.0,20.0,1018.0,160.0,334.0,175.0,47.0,2.0,67.3,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,664.0,443.0,1032.0,0.0,14.0,139.0,77.0,791.0,486.0,530.0,379.0,200.0,0.0,62.1,100.0,0.0,Yes,1
AAA,2013J,A Level or Equivalent,0,60,N,342.0,215.0,466.0,0.0,9.0,74.0,29.0,406.0,212.0,269.0,215.0,44.0,1.0,67.2,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,37.0,210.0,300.0,0.0,9.0,90.0,39.0,355.0,97.0,77.0,64.0,92.0,2.0,68.1,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,479.0,299.0,1036.0,0.0,22.0,101.0,28.0,1289.0,188.0,322.0,43.0,125.0,4.0,41.3,70.0,0.0,Yes,1
AAA,2013J,Lower Than A Level,0,60,N,79.0,140.0,393.0,0.0,9.0,55.0,25.0,474.0,63.0,80.0,83.0,1.0,0.0,64.1,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,1362.0,859.0,2231.0,0.0,35.0,150.0,49.0,1205.0,1056.0,1372.0,679.0,400.0,3.0,82.3,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,44.0,386.0,1103.0,0.0,26.0,204.0,124.0,730.0,305.0,444.0,287.0,122.0,0.0,52.9,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,298.0,461.0,1448.0,0.0,18.0,119.0,10.0,734.0,440.0,638.0,425.0,148.0,0.0,70.0,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,1001.0,559.0,1671.0,0.0,12.0,106.0,25.0,1262.0,676.0,848.0,599.0,0.0,0.0,61.8,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,Y,371.0,170.0,810.0,0.0,6.0,58.0,34.0,632.0,220.0,271.0,228.0,103.0,3.0,73.9,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,53.0,26.0,119.0,0.0,2.0,27.0,4.0,201.0,0.0,0.0,0.0,30.0,0.0,7.0,10.0,0.0,Yes,0
AAA,2013J,A Level or Equivalent,0,60,N,412.0,218.0,630.0,0.0,16.0,50.0,5.0,485.0,260.0,313.0,172.0,116.0,1.0,68.4,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,2202.0,586.0,1229.0,0.0,23.0,121.0,42.0,1272.0,933.0,889.0,799.0,321.0,0.0,66.30000000000001,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,354.0,308.0,505.0,0.0,13.0,177.0,44.0,681.0,178.0,257.0,259.0,26.0,0.0,67.3,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,290.0,264.0,746.0,0.0,8.0,93.0,51.0,462.0,354.0,381.0,65.0,193.0,0.0,75.7,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,283.0,254.0,398.0,0.0,22.0,86.0,34.0,538.0,115.0,201.0,99.0,127.0,0.0,69.9,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,1019.0,655.0,920.0,0.0,50.0,330.0,220.0,1033.0,502.0,869.0,734.0,98.0,0.0,77.1,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,563.0,335.0,581.0,0.0,25.0,117.0,43.0,794.0,168.0,208.0,455.0,60.0,2.0,83.60000000000002,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,14.0,83.0,174.0,0.0,9.0,24.0,3.0,131.0,26.0,37.0,30.0,83.0,2.0,48.90000000000001,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,150,N,15.0,60.0,186.0,0.0,10.0,28.0,3.0,74.0,27.0,4.0,53.0,145.0,2.0,60.5,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,120,N,43.0,133.0,241.0,0.0,9.0,92.0,46.0,268.0,74.0,109.0,114.0,0.0,2.0,58.8,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,121.0,86.0,271.0,0.0,11.0,78.0,26.0,369.0,74.0,34.0,114.0,2.0,2.0,80.5,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,221.0,511.0,823.0,0.0,16.0,128.0,93.0,777.0,257.0,452.0,266.0,62.0,2.0,74.19999999999997,100.0,0.0,Yes,0
AAA,2013J,A Level or Equivalent,0,60,N,1.0,86.0,261.0,0.0,4.0,77.0,16.0,181.0,72.0,158.0,5.0,29.0,1.0,34.5,70.0,0.0,Yes,1
AAA,2013J,HE Qualification,0,60,N,140.0,329.0,811.0,0.0,79.0,196.0,24.0,352.0,330.0,286.0,434.0,186.0,1.0,69.80000000000001,100.0,0.0,Yes,0
AAA,2013J,HE Qualification,0,60,Y,3656.0,1373.0,1640.0,0.0,56.0,338.0,108.0,2936.0,1325.0,1259.0,1099.0,563.0,5.0,81.6,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,54.0,429.0,1361.0,0.0,28.0,164.0,106.0,553.0,430.0,906.0,201.0,58.0,1.0,75.7,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,860.0,248.0,791.0,0.0,5.0,164.0,78.0,787.0,575.0,397.0,249.0,138.0,2.0,51.2,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,144.0,206.0,291.0,0.0,39.0,43.0,14.0,402.0,117.0,90.0,84.0,56.0,0.0,75.5,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,N,153.0,96.0,248.0,0.0,6.0,47.0,17.0,330.0,58.0,57.0,54.0,75.0,2.0,45.3,100.0,0.0,Yes,1
AAA,2013J,Lower Than A Level,0,90,N,544.0,729.0,1755.0,0.0,30.0,176.0,48.0,1363.0,660.0,447.0,337.0,537.0,4.0,83.10000000000002,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,220.0,457.0,1299.0,0.0,9.0,283.0,176.0,751.0,532.0,530.0,478.0,167.0,1.0,77.5,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,599.0,457.0,1317.0,0.0,13.0,194.0,76.0,918.0,363.0,295.0,918.0,190.0,0.0,74.9,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,131.0,122.0,239.0,0.0,74.0,50.0,5.0,207.0,113.0,172.0,120.0,10.0,4.0,60.5,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,120,N,5.0,53.0,80.0,0.0,3.0,37.0,5.0,94.0,28.0,32.0,0.0,29.0,2.0,10.8,50.0,0.0,Yes,1
AAA,2013J,Lower Than A Level,0,180,N,117.0,269.0,1077.0,0.0,17.0,91.0,40.0,921.0,229.0,189.0,187.0,85.0,3.0,70.5,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,299.0,1223.0,1690.0,0.0,13.0,551.0,406.0,1114.0,556.0,754.0,1422.0,341.0,0.0,91.0,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,467.0,539.0,2302.0,0.0,14.0,67.0,5.0,1121.0,412.0,1335.0,343.0,213.0,2.0,77.1,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,174.0,152.0,507.0,0.0,11.0,79.0,43.0,723.0,227.0,0.0,0.0,17.0,1.0,16.2,30.0,0.0,Yes,1
AAA,2013J,Lower Than A Level,0,60,N,136.0,118.0,173.0,0.0,8.0,78.0,9.0,179.0,192.0,43.0,85.0,24.0,1.0,40.1,90.0,0.0,Yes,0
AAA,2013J,A Level or Equivalent,0,60,N,23.0,73.0,190.0,0.0,5.0,29.0,3.0,116.0,25.0,68.0,52.0,62.0,2.0,79.7,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,829.0,463.0,608.0,0.0,5.0,41.0,1.0,918.0,370.0,236.0,123.0,302.0,0.0,74.80000000000003,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,120,N,523.0,311.0,724.0,0.0,10.0,40.0,1.0,779.0,427.0,144.0,176.0,90.0,1.0,55.8,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,120,N,577.0,548.0,461.0,0.0,17.0,86.0,1.0,639.0,445.0,207.0,330.0,69.0,1.0,74.39999999999998,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,240,N,507.0,505.0,1506.0,0.0,53.0,228.0,51.0,537.0,370.0,756.0,1141.0,60.0,3.0,77.9,100.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,1022.0,906.0,941.0,0.0,13.0,110.0,71.0,628.0,579.0,1074.0,662.0,127.0,0.0,79.19999999999997,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,607.0,300.0,632.0,0.0,12.0,53.0,8.0,711.0,205.0,348.0,277.0,76.0,1.0,76.7,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,457.0,236.0,248.0,0.0,12.0,83.0,38.0,388.0,48.0,187.0,442.0,13.0,2.0,61.5,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,120,N,52.0,174.0,210.0,0.0,9.0,24.0,0.0,242.0,63.0,51.0,73.0,41.0,4.0,43.6,70.0,0.0,No,0
AAA,2013J,HE Qualification,0,60,N,273.0,288.0,469.0,0.0,15.0,86.0,58.0,581.0,131.0,211.0,112.0,154.0,1.0,78.8,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,147.0,219.0,723.0,0.0,21.0,86.0,20.0,268.0,76.0,227.0,603.0,42.0,0.0,60.3,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,273.0,264.0,363.0,0.0,9.0,105.0,64.0,365.0,237.0,336.0,81.0,61.0,2.0,83.4,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,394.0,654.0,1149.0,0.0,45.0,290.0,241.0,1150.0,527.0,596.0,380.0,156.0,3.0,62.8,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,89.0,249.0,853.0,0.0,9.0,83.0,39.0,271.0,222.0,277.0,444.0,113.0,2.0,63.4,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,1791.0,756.0,1648.0,0.0,7.0,146.0,76.0,1792.0,764.0,891.0,760.0,234.0,0.0,79.2,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,3163.0,1731.0,2158.0,0.0,39.0,137.0,18.0,2192.0,1829.0,1675.0,1042.0,524.0,0.0,81.6,100.0,0.0,No,1
AAA,2013J,Lower Than A Level,0,60,N,74.0,131.0,377.0,0.0,20.0,45.0,2.0,264.0,52.0,97.0,83.0,154.0,0.0,73.1,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,0.0,47.0,138.0,0.0,10.0,47.0,6.0,95.0,39.0,53.0,51.0,10.0,2.0,65.4,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,332.0,349.0,677.0,0.0,13.0,153.0,54.0,473.0,383.0,255.0,462.0,18.0,0.0,70.9,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,161.0,195.0,917.0,0.0,12.0,53.0,19.0,315.0,229.0,440.0,258.0,117.0,0.0,71.8,100.0,0.0,No,1
AAA,2013J,HE Qualification,0,60,N,181.0,193.0,466.0,0.0,11.0,98.0,39.0,392.0,170.0,247.0,139.0,40.0,1.0,77.3,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,81.0,347.0,1369.0,0.0,10.0,65.0,10.0,626.0,570.0,498.0,60.0,136.0,2.0,71.9,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,Y,169.0,364.0,625.0,0.0,14.0,100.0,44.0,418.0,330.0,203.0,220.0,155.0,1.0,80.1,100.0,0.0,No,0
AAA,2013J,Lower Than A Level,0,60,N,1015.0,539.0,1094.0,0.0,17.0,139.0,91.0,1192.0,567.0,513.0,405.0,228.0,1.0,72.8,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,252.0,324.0,1123.0,0.0,10.0,103.0,48.0,749.0,303.0,603.0,12.0,201.0,4.0,73.5,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,60,N,257.0,498.0,1195.0,0.0,10.0,65.0,11.0,464.0,390.0,485.0,450.0,260.0,0.0,74.0,100.0,0.0,No,1
AAA,2013J,A Level or Equivalent,0,120,N,144.0,249.0,579.0,0.0,13.0,109.0,61.0,396.0,191.0,257.0,283.0,33.0,3.0,75.69999999999997,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,75.0,115.0,321.0,0.0,7.0,51.0,13.0,265.0,76.0,65.0,110.0,66.0,1.0,70.1,100.0,0.0,No,0
AAA,2013J,A Level or Equivalent,0,60,N,62.0,88.0,255.0,0.0,25.0,61.0,0.0,105.0,48.0,93.0,192.0,53.0,2.0,72.2,100.0,0.0,No,1
